# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   17.30730731    0.02623130
   17.34734735    0.02623109
   17.38738739    0.02625952
   17.42742743    0.02631663
   17.46746747    0.02640240
   17.50750751    0.02651684
   17.54754755    0.02665986
   17.58758759    0.02683130
   17.62762763    0.02703087
   17.66766767    0.02725809
   17.70770771    0.02751225
   17.74774775    0.02779235
   17.78778779    0.02809708
   17.82782783    0.02842469
   17.86786787    0.02877303
   17.90790791    0.02913948
   17.94794795    0.02952092
   17.98798799    0.02991380
   18.02802803    0.03031417
   18.06806807    0.03071782
   18.10810811    0.03112038
   18.14814815    0.03151759
   18.18818819    0.03190549
   18.22822823    0.03228072
   18.26826827    0.03264073
   18.30830831    0.03298406
   18.34834835    0.03331050
   18.38838839    0.03362115
   18.42842843    0.03391849
   18.46846847    0.03420627
   18.50850851    0.03448932
   18.54854855    0.03477340
   18.58858859    0.03506490
   18.62862863    0.03537059
   18.66866867    0.03569740
   18.70870871    0.03605220
   18.74874875    0.03644166
   18.78878879    0.03687207
   18.82882883    0.03734935
   18.86886887    0.03787893
   18.90890891    0.03846577
   18.94894895    0.03911434
   18.98898899    0.03982862
   19.02902903    0.04061210
   19.06906907    0.04146774
   19.10910911    0.04239796
   19.14914915    0.04340457
   19.18918919    0.04448867
   19.22922923    0.04565059
   19.26926927    0.04688973
   19.30930931    0.04820439
   19.34934935    0.04959168
   19.38938939    0.05104732
   19.42942943    0.05256551
   19.46946947    0.05413886
   19.50950951    0.05575832
   19.54954955    0.05741326
   19.58958959    0.05909159
   19.62962963    0.06078005
   19.66966967    0.06246458
   19.70970971    0.06413078
   19.74974975    0.06576446
   19.78978979    0.06735214
   19.82982983    0.06888162
   19.86986987    0.07034228
   19.90990991    0.07172535
   19.94994995    0.07302394
   19.98998999    0.07423297
   20.03003003    0.07534890
   20.07007007    0.07636949
   20.11011011    0.07729360
   20.15015015    0.07812095
   20.19019019    0.07885218
   20.23023023    0.07948885
   20.27027027    0.08003367
   20.31031031    0.08049063
   20.35035035    0.08086515
   20.39039039    0.08116404
   20.43043043    0.08139539
   20.47047047    0.08156821
   20.51051051    0.08169199
   20.55055055    0.08177619
   20.59059059    0.08182970
   20.63063063    0.08186043
   20.67067067    0.08187498
   20.71071071    0.08187859
   20.75075075    0.08187512
   20.79079079    0.08186730
   20.83083083    0.08185703
   20.87087087    0.08184569
   20.91091091    0.08183449
   20.95095095    0.08182465
   20.99099099    0.08181747
   21.03103103    0.08181435
   21.07107107    0.08181650
   21.11111111    0.08182474
   21.15115115    0.08183912
   21.19119119    0.08185859
   21.23123123    0.08188072
   21.27127127    0.08190146
   21.31131131    0.08191515
   21.35135135    0.08191452
   21.39139139    0.08189098
   21.43143143    0.08183495
   21.47147147    0.08173636
   21.51151151    0.08158526
   21.55155155    0.08137237
   21.59159159    0.08108972
   21.63163163    0.08073116
   21.67167167    0.08029277
   21.71171171    0.07977321
   21.75175175    0.07917382
   21.79179179    0.07849862
   21.83183183    0.07775419
   21.87187187    0.07694944
   21.91191191    0.07609520
   21.95195195    0.07520387
   21.99199199    0.07428891
   22.03203203    0.07336441
   22.07207207    0.07244457
   22.11211211    0.07154332
   22.15215215    0.07067384
   22.19219219    0.06984832
   22.23223223    0.06907759
   22.27227227    0.06837100
   22.31231231    0.06773625
   22.35235235    0.06717929
   22.39239239    0.06670433
   22.43243243    0.06631385
   22.47247247    0.06600859
   22.51251251    0.06578767
   22.55255255    0.06564864
   22.59259259    0.06558763
   22.63263263    0.06559946
   22.67267267    0.06567783
   22.71271271    0.06581552
   22.75275275    0.06600463
   22.79279279    0.06623685
   22.83283283    0.06650374
   22.87287287    0.06679698
   22.91291291    0.06710863
   22.95295295    0.06743132
   22.99299299    0.06775832
   23.03303303    0.06808358
   23.07307307    0.06840159
   23.11311311    0.06870728
   23.15315315    0.06899567
   23.19319319    0.06926172
   23.23323323    0.06950004
   23.27327327    0.06970481
   23.31331331    0.06986970
   23.35335335    0.06998806
   23.39339339    0.07005320
   23.43343343    0.07005877
   23.47347347    0.06999931
   23.51351351    0.06987073
   23.55355355    0.06967082
   23.59359359    0.06939951
   23.63363363    0.06905911
   23.67367367    0.06865422
   23.71371371    0.06819144
   23.75375375    0.06767898
   23.79379379    0.06712604
   23.83383383    0.06654222
   23.87387387    0.06593686
   23.91391391    0.06531855
   23.95395395    0.06469463
   23.99399399    0.06407101
   24.03403403    0.06345202
   24.07407407    0.06284049
   24.11411411    0.06223795
   24.15415415    0.06164488
   24.19419419    0.06106106
   24.23423423    0.06048583
   24.27427427    0.05991836
   24.31431431    0.05935779
   24.35435435    0.05880319
   24.39439439    0.05825354
   24.43443443    0.05770750
   24.47447447    0.05716322
   24.51451451    0.05661807
   24.55455455    0.05606848
   24.59459459    0.05550989
   24.63463463    0.05493676
   24.67467467    0.05434275
   24.71471471    0.05372106
   24.75475475    0.05306484
   24.79479479    0.05236770
   24.83483483    0.05162421
   24.87487487    0.05083038
   24.91491491    0.04998405
   24.95495495    0.04908514
   24.99499499    0.04813573
   25.03503504    0.04713999
   25.07507508    0.04610397
   25.11511512    0.04503521
   25.15515516    0.04394235
   25.19519520    0.04283466
   25.23523524    0.04172160
   25.27527528    0.04061241
   25.31531532    0.03951578
   25.35535536    0.03843959
   25.39539540    0.03739079
   25.43543544    0.03637525
   25.47547548    0.03539779
   25.51551552    0.03446219
   25.55555556    0.03357124
   25.59559560    0.03272688
   25.63563564    0.03193024
   25.67567568    0.03118177
   25.71571572    0.03048138
   25.75575576    0.02982847
   25.79579580    0.02922207
   25.83583584    0.02866091
   25.87587588    0.02814345
   25.91591592    0.02766800
   25.95595596    0.02723272
   25.99599600    0.02683572
   26.03603604    0.02647505
   26.07607608    0.02614875
   26.11611612    0.02585489
   26.15615616    0.02559154
   26.19619620    0.02535682
   26.23623624    0.02514888
   26.27627628    0.02496585
   26.31631632    0.02480583
   26.35635636    0.02466689
   26.39639640    0.02454696
   26.43643644    0.02444381
   26.47647648    0.02435505
   26.51651652    0.02427807
   26.55655656    0.02421003
   26.59659660    0.02414790
   26.63663664    0.02408848
   26.67667668    0.02402851
   26.71671672    0.02396469
   26.75675676    0.02389386
   26.79679680    0.02381306
   26.83683684    0.02371968
   26.87687688    0.02361154
   26.91691692    0.02348696
   26.95695696    0.02334481
   26.99699700    0.02318450
   27.03703704    0.02300601
   27.07707708    0.02280978
   27.11711712    0.02259668
   27.15715716    0.02236796
   27.19719720    0.02212514
   27.23723724    0.02187001
   27.27727728    0.02160454
   27.31731732    0.02133087
   27.35735736    0.02105130
   27.39739740    0.02076823
   27.43743744    0.02048418
   27.47747748    0.02020178
   27.51751752    0.01992366
   27.55755756    0.01965251
   27.59759760    0.01939096
   27.63763764    0.01914158
   27.67767768    0.01890678
   27.71771772    0.01868885
   27.75775776    0.01848985
   27.79779780    0.01831164
   27.83783784    0.01815584
   27.87787788    0.01802383
   27.91791792    0.01791677
   27.95795796    0.01783557
   27.99799800    0.01778092
   28.03803804    0.01775328
   28.07807808    0.01775286
   28.11811812    0.01777963
   28.15815816    0.01783328
   28.19819820    0.01791320
   28.23823824    0.01801842
   28.27827828    0.01814760
   28.31831832    0.01829891
   28.35835836    0.01847006
   28.39839840    0.01865816
   28.43843844    0.01885974
   28.47847848    0.01907068
   28.51851852    0.01928624
   28.55855856    0.01950110
   28.59859860    0.01970944
   28.63863864    0.01990510
   28.67867868    0.02008177
   28.71871872    0.02023326
   28.75875876    0.02035377
   28.79879880    0.02043822
   28.83883884    0.02048253
   28.87887888    0.02048387
   28.91891892    0.02044084
   28.95895896    0.02035357
